Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,hospital,,2,Death,death,,noun,,,,Unique,r3_en_3,hospital,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,hospital,,2,Expensive ,expensive,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,hospital,,2,doctors,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,hospital,,2,sickness,sickness,,noun,,,,Unique,r3_en_3,hospital,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,hospital,,2,xray,x_ray,,noun,,,,Unique,r3_en_3,hospital,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,hospital,,2,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",hospital,,2,bed,bed,,noun,,,,Unique,r3_en_3,hospital,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,hospital,,2,sick,sick,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,hospital,,2,doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,hospital,,2,Syringe ,syringe,,noun,,,,Unique,r3_en_3,hospital,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,hospital,,2,help,help,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,hospital,,2,Check up ,check_up,,verb,,,,Unique,r3_en_3,hospital,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,hospital,,2,Nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,hospital,,2,Cold ,cold,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",hospital,,2,Sick,sick,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,hospital,,2,Health,health,,noun,,,,Unique,r3_en_3,hospital,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,hospital,,2,stress,stress,,noun,,,,Unique,r3_en_3,hospital,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,hospital,,2,surgery,surgery,,noun,,,,Unique,r3_en_3,hospital,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",hospital,,2,death,death,,noun,,,,Unique,r3_en_3,hospital,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,hospital,,2,Injuries,injury,,noun,,,,Unique,r3_en_3,hospital,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,hospital,,2,Gown,gown,,noun,,,,Unique,r3_en_3,hospital,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,hospital,,2,doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,hospital,,2,doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",hospital,,2,family,family,,noun,,,,Unique,r3_en_3,hospital,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,hospital,,2,emergency,emergency,,noun,,,,Unique,r3_en_3,hospital,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,hospital,,2,roundabout,roundabout,,noun,,,,Unique,r3_en_3,hospital,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,hospital,,2,Nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,hospital,,2,treatment,treatment,,noun,,,,Unique,r3_en_3,hospital,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,hospital,,2,blood,blood,,noun,,,,Unique,r3_en_3,hospital,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,hospital,,2,care,care,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,hospital,,2,nurses ,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,hospital,,2,sick,sick,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,hospital,,2,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,hospital,,2,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,hospital,,3,doctors,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,hospital,,3,surgeries,surgery,,noun,,,,Unique,r3_en_3,hospital,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,hospital,,3,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,hospital,,3,dead,dead,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",hospital,,3,ER,er,,noun,,,,Unique,r3_en_3,hospital,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,hospital,,3,Expensive ,expensive,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,hospital,,3,medical,medical,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",hospital,,3,Wound,wound,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,hospital,,3,Injury,injury,,noun,,,,Unique,r3_en_3,hospital,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,hospital,,3,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,hospital,,3,aid,aid,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,hospital,,3,sickness,sickness,,noun,,,,Unique,r3_en_3,hospital,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",hospital,,3,care,care,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,hospital,,3,emergency,emergency,,noun,,,,Unique,r3_en_3,hospital,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,hospital,,3,Death,death,,noun,,,,Unique,r3_en_3,hospital,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,hospital,,3,Expensive,expensive,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,hospital,,3,Helpful ,helpful,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,hospital,,3,nurses,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,hospital,,3,disease,disease,,noun,,,,Unique,r3_en_3,hospital,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,hospital,,3,blood,blood,,noun,,,,Unique,r3_en_3,hospital,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,hospital,,3,clean,clean,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",hospital,,3,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,hospital,,3,emergency,emergency,,noun,,,,Unique,r3_en_3,hospital,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,hospital,,3,expensive,expensive,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,hospital,,3,Nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,hospital,,3,surgery,surgery,,noun,,,,Unique,r3_en_3,hospital,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,hospital,,3,Sick ,sick,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,hospital,,3,Doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,hospital,,3,Huge,huge,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",hospital,,3,Hurt,hurt,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,hospital,,3,Recovery,recovery,,noun,,,,Unique,r3_en_3,hospital,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,hospital,,3,care,care,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,hospital,,3,doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",hospital,,3,illness,illness,,noun,,,,Unique,r3_en_3,hospital,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,hospital,,3,Food,food,,noun,,,,Unique,r3_en_3,hospital,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,hospital,,3,Clean ,clean,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,hospital,,3,nurse,nurse,,noun,,,,Unique,r3_en_3,hospital,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,hospital,,3,needle,needle,,noun,,,,Unique,r3_en_3,hospital,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",hospital,,3,love,love,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,hospital,,3,gown,gown,,noun,,,,Unique,r3_en_3,hospital,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,hospital,,3,busy,busy,,adjective,,,,Unique,r3_en_3,hospital,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,hospital,,3,Cold,cold,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,hospital,,3,injury,injury,,noun,,,,Unique,r3_en_3,hospital,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,hospital,,3,care,care,,unclear,,,,Unique,r3_en_3,hospital,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,hospital,,3,doctor,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,hospital,,3,doctors,doctor,,noun,,,,Unique,r3_en_3,hospital,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,hospital,,3,emergency ,emergency,,noun,,,,Unique,r3_en_3,hospital,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,hospital,,3,patient,patient,,noun,,,,Unique,r3_en_3,hospital,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,hospital,,3,patient,patient,,noun,,,,Unique,r3_en_3,hospital,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,water1,,1,wet,,,,,,,Unique,r3_en_4,agua,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,water1,,1,healthy,,,,,,,Unique,r3_en_4,agua,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,water1,,1,wet,,,,,,,Unique,r3_en_4,agua,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,water1,,1,ice,,,,,,,Unique,r3_en_4,agua,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",water1,,1,cold,,,,,,,Unique,r3_en_4,agua,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,water1,,1,Life,,,,,,,Unique,r3_en_4,agua,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,water1,,1,bottle,,,,,,,Unique,r3_en_4,agua,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",water1,,1,Warm,,,,,,,Unique,r3_en_4,agua,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,water1,,1,Blue,,,,,,,Unique,r3_en_4,agua,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,water1,,1,drink,,,,,,,Unique,r3_en_4,agua,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,water1,,1,ocean,,,,,,,Unique,r3_en_4,agua,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,water1,,1,hydration,,,,,,,Unique,r3_en_4,agua,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",water1,,1,liquid,,,,,,,Unique,r3_en_4,agua,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,water1,,1,bottle,,,,,,,Unique,r3_en_4,agua,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,water1,,1,Bottle,,,,,,,Unique,r3_en_4,agua,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,water1,,1,Life,,,,,,,Unique,r3_en_4,agua,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,water1,,1,Hydration ,,,,,,,Unique,r3_en_4,agua,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,water1,,1,hydration,,,,,,,Unique,r3_en_4,agua,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,water1,,1,refreshing,,,,,,,Unique,r3_en_4,agua,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,water1,,1,ocean,,,,,,,Unique,r3_en_4,agua,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,water1,,1,clean,,,,,,,Unique,r3_en_4,agua,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",water1,,1,liquid,,,,,,,Unique,r3_en_4,agua,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,water1,,1,poland spring,,,,,,,Unique,r3_en_4,agua,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,water1,,1,drink,,,,,,,Unique,r3_en_4,agua,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,water1,,1,Bottle,,,,,,,Unique,r3_en_4,agua,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,water1,,1,drink,,,,,,,Unique,r3_en_4,agua,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,water1,,1,Drink ,,,,,,,Unique,r3_en_4,agua,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,water1,,1,World,,,,,,,Unique,r3_en_4,agua,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,water1,,1,Hydrates,,,,,,,Unique,r3_en_4,agua,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",water1,,1,Sea,,,,,,,Unique,r3_en_4,agua,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,water1,,1,Drink,,,,,,,Unique,r3_en_4,agua,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,water1,,1,necessary,,,,,,,Unique,r3_en_4,agua,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,water1,,1,drink,,,,,,,Unique,r3_en_4,agua,Eng
